station_origin,Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
Warwick Avenue,,,,11.0,11.0,,,0.0,,17.0,4.0,1.0,1.0,65.0,4.0,69.0,15.0,4.0,,7.0,5.0,,,,4.0,5.0,6.0,17.0,3.0,,50.0,5.0,,1.0,,2.0,,,6.0,,,,,,0.0,1.0,,,5.0,,,,12.0,17.0,33.0,10.0,8.0,,1.0,,,,,26.0,16.0,,,,,,,3.0,,,2.0,2.0,,0.0,2.0,1.0,11.0,,,,,,,,,1.0,,,1.0,,,,2.0,5.0,,16.0,,2.0,2.0,,3.0,0.0,,58.0,,10.0,,,20.0,,,0.0,31.0,26.0,,36.0,2.0,9.0,,10.0,,,9.0,,1.0,,14.0,,2.0,15.0,,,,27.0,48.0,1.0,,7.0,,,,,0.0,29.0,,,,5.0,,,2.0,3.0,,1.0,,1.0,1.0,2.0,2.0,,1.0,18.0,,32.0,2.0,,37.0,9.0,4.0,,,,1.0,1.0,0.0,,7.0,,,,,3.0,3.0,,,6.0,,1.0,1.0,4.0,,12.0,,61.0,1.0,13.0,11.0,3.0,,,,19.0,,2.0,,2.0,,,57.0,32.0,,,1.0,29.0,2.0,,12.0,17.0,,29.0,4.0,,,30.0,1.0,7.0,,1.0,,,0.0,5.0,,5.0,,1.0,,1.0,2.0,1.0,,,23.0,,22.0,,4.0,88.0,255.0,,6.0,,,1.0,29.0,10.0,0.0,1.0,,,1.0,,,5.0,17.0,,1.0,,4.0,1.0,,,16.0,5.0,1.0,,,,,,,0.0,,0.0,12.0,,10.0,,,24.0,2.0,,,14.0,,,,,,28.0,1.0,,,,1.0,1.0,,2.0,1.0,16.0,,21.0,13.0,20.0,,,1.0,,3.0,3.0,,2.0,29.0,,,,,,8.0,,13.0,,,2.0,4.0,38.0,4.0,0.0,,11.0,1.0,,3.0,2.0,,,,,2.0,2.0,20.0,46.0,4.0,,,0.0,,,34.0,,33.0,1.0,,,3.0,6.0,,13.0,,,5.0,12.0,,,4.0,,,,,25.0,,,18.0,2.0,12.0,6.0,1.0,3.0,6.0,,1.0,,,,2397.0
Waterloo,,,43.0,389.0,371.0,,13.0,2.0,,295.0,68.0,15.0,17.0,577.0,108.0,3690.0,435.0,82.0,5.0,92.0,29.0,,,8.0,79.0,203.0,177.0,889.0,48.0,,1050.0,360.0,16.0,17.0,,45.0,13.0,,198.0,,50.0,,,,4.0,13.0,,,80.0,,,,248.0,667.0,953.0,250.0,372.0,,8.0,,,5.0,62.0,845.0,1381.0,2.0,,3.0,,36.0,6.0,97.0,,,76.0,63.0,,5.0,33.0,24.0,532.0,,,4.0,,,,,9.0,15.0,,,10.0,,,,22.0,64.0,20.0,216.0,36.0,31.0,38.0,,47.0,6.0,13.0,254.0,,896.0,4.0,,2712.0,,,5.0,722.0,304.0,3.0,856.0,35.0,100.0,,163.0,,,121.0,,11.0,,212.0,45.0,15.0,488.0,,,2.0,266.0,1814.0,17.0,,82.0,,,,,6.0,333.0,62.0,,27.0,34.0,,,17.0,35.0,,13.0,,8.0,9.0,21.0,36.0,,14.0,182.0,,555.0,27.0,4.0,1388.0,74.0,69.0,,,6.0,11.0,13.0,7.0,,209.0,4.0,,,,213.0,15.0,,75.0,122.0,,12.0,18.0,52.0,,30.0,,1140.0,16.0,387.0,61.0,766.0,98.0,,34.0,1144.0,,33.0,,35.0,,,2251.0,2598.0,,,9.0,37.0,40.0,,530.0,333.0,,194.0,118.0,14.0,6.0,1141.0,29.0,155.0,,18.0,,,9.0,58.0,9.0,135.0,4.0,8.0,17.0,10.0,24.0,11.0,7.0,,175.0,8.0,641.0,9.0,251.0,2282.0,504.0,26.0,79.0,,,11.0,1486.0,336.0,5.0,28.0,,,9.0,,,66.0,57.0,,8.0,85.0,53.0,7.0,,5.0,226.0,67.0,8.0,2.0,,,,38.0,,4.0,3.0,6.0,349.0,,155.0,,,218.0,15.0,,,487.0,11.0,,15.0,,6.0,572.0,6.0,,5.0,,31.0,14.0,,31.0,15.0,3232.0,,1757.0,137.0,701.0,25.0,,13.0,,81.0,117.0,,16.0,666.0,,,5.0,5.0,,86.0,,937.0,,2.0,40.0,97.0,1481.0,58.0,6.0,,485.0,27.0,,39.0,26.0,11.0,7.0,10.0,,36.0,28.0,615.0,2232.0,78.0,,,10.0,,,867.0,49.0,,8.0,,,22.0,75.0,12.0,179.0,,3.0,111.0,137.0,3.0,,55.0,3.0,,48.0,,3356.0,127.0,,552.0,24.0,75.0,81.0,,43.0,42.0,,12.0,,15.0,,67367.0
Watford,,,5.0,9.0,9.0,,2.0,1.0,,11.0,,,,19.0,5.0,56.0,11.0,6.0,,5.0,,,,,4.0,4.0,,13.0,4.0,,23.0,,,,,,,,6.0,,2.0,,,,,,,,,,,,8.0,18.0,39.0,13.0,6.0,,2.0,,,3.0,,17.0,10.0,1.0,,,,,5.0,3.0,,,,,,,,,7.0,,,17.0,,,,,,,,,,,,,3.0,,2.0,,,,3.0,,3.0,2.0,,10.0,,8.0,,,13.0,,,,,11.0,,25.0,,7.0,,9.0,,,,,,,7.0,,,,,,,10.0,27.0,,,,,,,,,20.0,,,,,,,,12.0,,,,,,,,,,7.0,,26.0,,1.0,23.0,,3.0,,,,1.0,2.0,,,4.0,1.0,,,,2.0,,,,5.0,,,,5.0,,,,32.0,3.0,9.0,4.0,3.0,,,2.0,11.0,,,,,,,46.0,27.0,,,,,2.0,,10.0,9.0,,7.0,5.0,,10.0,23.0,,,,3.0,,,,,1.0,7.0,2.0,,,,7.0,11.0,5.0,,8.0,,17.0,,,41.0,23.0,4.0,,,,,16.0,7.0,3.0,,,,2.0,,,,4.0,,2.0,,,2.0,,,,7.0,9.0,,,,,2.0,,1.0,,2.0,8.0,,11.0,,,12.0,1.0,,,10.0,,,2.0,,2.0,16.0,,,,,,,,,,12.0,,15.0,7.0,15.0,,,3.0,,3.0,,,2.0,38.0,,,1.0,1.0,,6.0,,9.0,,,,,21.0,4.0,,,10.0,,,3.0,,,,,,,9.0,17.0,31.0,6.0,,,,,,19.0,2.0,23.0,,,,3.0,15.0,,,,,6.0,11.0,1.0,,,,,3.0,,17.0,8.0,,17.0,3.0,7.0,,,3.0,3.0,,,,,,1401.0
Watford High Street,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,3.0,4.0,,,,,42.0,,,,9.0,,,,,,,,13.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,12.0,5.0,,,,,,,8.0,,7.0,,,13.0,,3.0,,5.0,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,2.0,5.0,7.0,,3.0,7.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,22.0,,,,,,4.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,8.0,,,13.0,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,466.0
Watford Junction,,4.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,25.0,,,,10.0,,,,,,3.0,,11.0,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,6.0,,,,,,,,,,,,,7.0,,,,,,14.0,6.0,,3.0,,,,,9.0,,9.0,,2.0,14.0,,3.0,,6.0,,,,,,,,,41.0,,,,,,5.0,,,,,,,,,,,,,3.0,6.0,,,4.0,8.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,4.0,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,5.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,9.0,,,,,,,18.0,,,,,,,,,,,,,17.0,,,,,,,,,,492.0
Wembley Central,,5.0,,12.0,12.0,,,,,15.0,5.0,,,29.0,5.0,70.0,15.0,6.0,0.0,,3.0,,,1.0,,5.0,7.0,16.0,5.0,,34.0,6.0,2.0,1.0,,,,,7.0,,3.0,5.0,6.0,,,,,2.0,,4.0,,9.0,13.0,21.0,43.0,14.0,8.0,2.0,,2.0,,,,22.0,13.0,,,,,,,4.0,3.0,10.0,3.0,,,,,1.0,9.0,,1.0,,,,,,1.0,1.0,3.0,4.0,,4.0,,,,,,18.0,5.0,2.0,3.0,,5.0,,,17.0,,10.0,,,17.0,,,1.0,30.0,16.0,,34.0,3.0,12.0,7.0,11.0,,,11.0,,1.0,,13.0,,,13.0,,7.0,,15.0,38.0,,,16.0,4.0,,2.0,3.0,1.0,31.0,,9.0,,22.0,,2.0,11.0,5.0,1.0,,3.0,,,,,,1.0,15.0,,32.0,2.0,,31.0,9.0,4.0,4.0,,,,2.0,,4.0,6.0,,,6.0,,3.0,5.0,10.0,9.0,7.0,4.0,11.0,3.0,,2.0,5.0,,47.0,,14.0,6.0,3.0,,,,15.0,,2.0,1.0,2.0,,,59.0,32.0,,,1.0,5.0,3.0,,12.0,14.0,,11.0,6.0,,,30.0,2.0,7.0,,,,,1.0,,,7.0,1.0,17.0,,,,2.0,,,17.0,,22.0,,5.0,59.0,43.0,,8.0,2.0,,,22.0,10.0,1.0,2.0,,,1.0,,,7.0,12.0,1.0,,7.0,,,,0.0,9.0,12.0,,,,,,3.0,,,,,11.0,,12.0,,,32.0,,,,16.0,,5.0,,2.0,,29.0,8.0,,,2.0,2.0,1.0,,3.0,1.0,15.0,,21.0,12.0,19.0,3.0,,2.0,,3.0,3.0,,22.0,40.0,,,,,,,,11.0,,,2.0,6.0,29.0,5.0,,,12.0,,,,2.0,1.0,,,3.0,2.0,4.0,22.0,44.0,7.0,,1.0,,1.0,,29.0,5.0,30.0,,3.0,4.0,,11.0,,16.0,,,7.0,20.0,,,,,,4.0,,23.0,19.0,,20.0,4.0,32.0,9.0,2.0,3.0,4.0,,1.0,,,,2251.0
Wembley Park,,,14.0,38.0,38.0,,8.0,2.0,,48.0,14.0,5.0,3.0,105.0,17.0,236.0,49.0,21.0,1.0,17.0,7.0,,,2.0,15.0,17.0,23.0,54.0,17.0,,116.0,20.0,6.0,5.0,,7.0,,,24.0,,9.0,,,,1.0,,,,14.0,,,,37.0,69.0,141.0,46.0,27.0,,15.0,,,4.0,10.0,77.0,44.0,1.0,,,,10.0,5.0,12.0,,,8.0,9.0,,2.0,,5.0,30.0,,,4.0,,,,,3.0,4.0,,,3.0,,,,42.0,24.0,7.0,34.0,10.0,7.0,9.0,,11.0,7.0,,52.0,,34.0,1.0,,57.0,,,2.0,86.0,57.0,1.0,111.0,9.0,51.0,,37.0,,,23.0,,3.0,,29.0,,4.0,41.0,,,,54.0,129.0,,,29.0,,,,,2.0,69.0,,,,,,,8.0,78.0,,5.0,,3.0,4.0,8.0,9.0,,4.0,31.0,,118.0,6.0,4.0,106.0,15.0,13.0,,,2.0,4.0,5.0,2.0,,19.0,4.0,,,,9.0,6.0,,16.0,21.0,,,6.0,44.0,,8.0,,156.0,53.0,41.0,16.0,11.0,15.0,,9.0,54.0,,8.0,,9.0,,,195.0,111.0,,,3.0,9.0,10.0,,40.0,43.0,,38.0,18.0,,6.0,99.0,6.0,21.0,,51.0,,,3.0,17.0,,23.0,6.0,,6.0,,72.0,12.0,8.0,,34.0,3.0,73.0,3.0,16.0,206.0,112.0,12.0,16.0,,,,77.0,32.0,7.0,6.0,,,56.0,,,14.0,19.0,,19.0,15.0,12.0,11.0,,1.0,31.0,25.0,8.0,,,,,9.0,,5.0,,7.0,35.0,,42.0,,,55.0,4.0,,,44.0,3.0,,5.0,,8.0,69.0,,,,,6.0,4.0,,8.0,5.0,52.0,,65.0,47.0,64.0,6.0,,20.0,,11.0,11.0,,,139.0,,,5.0,,,38.0,,40.0,,1.0,7.0,17.0,100.0,17.0,2.0,,40.0,5.0,,11.0,7.0,4.0,2.0,3.0,,8.0,27.0,69.0,139.0,25.0,,,3.0,,,91.0,12.0,103.0,7.0,,,11.0,,,31.0,,1.0,22.0,86.0,5.0,,9.0,,,12.0,,76.0,34.0,,67.0,29.0,39.0,22.0,4.0,12.0,12.0,,3.0,,4.0,,7072.0
West Acton,,,11.0,6.0,6.0,,,,,7.0,2.0,,,15.0,,40.0,7.0,3.0,,6.0,,,,,,3.0,4.0,9.0,2.0,,21.0,3.0,,,,1.0,,,4.0,,1.0,,,,,,,,,,,,6.0,12.0,24.0,8.0,,,,,,,,13.0,8.0,,,,,6.0,,,,,2.0,,,,,,5.0,,,,,,,,,,,,,,,,1.0,53.0,7.0,11.0,11.0,,1.0,,3.0,,,9.0,,6.0,,,10.0,,,,15.0,8.0,,17.0,2.0,4.0,,5.0,,,7.0,,0.0,,8.0,2.0,,7.0,,,,8.0,23.0,3.0,,,,,,,0.0,25.0,,,8.0,,,,,,,,,,,,,,,10.0,,16.0,1.0,,18.0,6.0,2.0,,,,,,,,,,,,,2.0,,,,4.0,,,,2.0,,1.0,,23.0,,8.0,3.0,2.0,4.0,,2.0,9.0,,1.0,,1.0,,,31.0,19.0,,,,2.0,1.0,,,9.0,,6.0,3.0,,,,1.0,4.0,,,,,0.0,34.0,,4.0,,,,2.0,,,,,11.0,,11.0,,,36.0,22.0,,5.0,,,2.0,13.0,6.0,,1.0,,,,,,4.0,,,,4.0,5.0,,,,5.0,7.0,,,,,,2.0,,,0.0,,6.0,,6.0,,,22.0,,,,10.0,,,,,,18.0,,,1.0,,,,,2.0,,9.0,,12.0,5.0,11.0,3.0,,,,,2.0,,,21.0,,,,,,3.0,,,,,1.0,3.0,17.0,2.0,,,7.0,1.0,,5.0,1.0,,,0.0,,1.0,,13.0,26.0,3.0,,,,,,16.0,,18.0,,,,,,,10.0,,,3.0,6.0,,,,,,2.0,,13.0,19.0,,11.0,,,5.0,,2.0,,,1.0,,,,1171.0
West Brompton,,,8.0,,13.0,,2.0,0.0,,16.0,5.0,1.0,1.0,34.0,7.0,93.0,15.0,6.0,0.0,36.0,6.0,,,1.0,5.0,7.0,8.0,23.0,4.0,,53.0,8.0,3.0,1.0,,2.0,1.0,,11.0,1.0,3.0,2.0,3.0,,0.0,1.0,0.0,1.0,5.0,4.0,,6.0,14.0,26.0,48.0,14.0,11.0,2.0,1.0,1.0,,,4.0,33.0,22.0,0.0,0.0,,0.0,7.0,,5.0,5.0,29.0,4.0,4.0,,0.0,3.0,2.0,15.0,,1.0,0.0,,,,,1.0,1.0,3.0,4.0,1.0,6.0,,,2.0,10.0,3.0,265.0,7.0,2.0,2.0,,14.0,1.0,1.0,22.0,1.0,15.0,0.0,,28.0,,1.0,0.0,35.0,17.0,0.0,35.0,3.0,7.0,4.0,10.0,,,110.0,,1.0,,80.0,3.0,,18.0,,4.0,,17.0,80.0,3.0,,15.0,4.0,,2.0,2.0,0.0,101.0,,5.0,4.0,6.0,,1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,3.0,,1.0,65.0,1.0,33.0,2.0,0.0,48.0,16.0,4.0,3.0,,0.0,1.0,2.0,1.0,4.0,15.0,0.0,,37.0,,4.0,2.0,5.0,40.0,8.0,2.0,2.0,3.0,4.0,,3.0,,53.0,1.0,40.0,9.0,5.0,12.0,,6.0,27.0,,2.0,1.0,2.0,,,70.0,49.0,,,1.0,4.0,3.0,,17.0,23.0,,14.0,6.0,,,35.0,2.0,8.0,,2.0,,3.0,1.0,11.0,1.0,8.0,,1.0,3.0,1.0,2.0,1.0,1.0,,42.0,1.0,23.0,1.0,7.0,97.0,57.0,4.0,44.0,3.0,,2.0,41.0,20.0,0.0,2.0,,,1.0,,,25.0,6.0,2.0,1.0,15.0,14.0,1.0,,0.0,11.0,10.0,1.0,,,,,4.0,,0.0,0.0,1.0,14.0,,11.0,12.0,,74.0,,11.0,1.0,48.0,1.0,,2.0,1.0,1.0,120.0,1.0,,1.0,,,1.0,,7.0,1.0,25.0,,43.0,9.0,26.0,6.0,,1.0,,4.0,5.0,,3.0,38.0,,,1.0,1.0,2.0,6.0,,18.0,,0.0,3.0,7.0,45.0,4.0,1.0,,15.0,2.0,,8.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,39.0,102.0,5.0,,3.0,1.0,1.0,3.0,39.0,5.0,52.0,1.0,1.0,1.0,3.0,7.0,2.0,,,0.0,6.0,11.0,,,28.0,0.0,,6.0,,43.0,33.0,1.0,23.0,2.0,14.0,15.0,3.0,3.0,,,1.0,,1.0,,3834.0
West Croydon,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,19.0,,33.0,,226.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,23.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,25.0,,16.0,18.0,,,,,,,,,,,,,,,,,,,,,,161.0,,,,,,21.0,16.0,,,,,30.0,,,,,,,,13.0,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,34.0,,,,,,,,,,,,61.0,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,92.0,,,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,167.0,,30.0,,,,,,,,,,1329.0
West Finchley,,,2.0,10.0,10.0,,,,,13.0,10.0,,,19.0,4.0,62.0,13.0,5.0,,4.0,,,,,6.0,4.0,6.0,14.0,4.0,,27.0,5.0,,,,,,,6.0,,,,,,,,,,4.0,,,,15.0,18.0,37.0,12.0,7.0,,,,,,4.0,20.0,11.0,,,,,2.0,,3.0,,,2.0,2.0,,,,,8.0,,,,,,,,,,,,,,,,,4.0,,8.0,,12.0,2.0,,,,,10.0,,9.0,,,14.0,,,,27.0,,,30.0,54.0,,,9.0,,,5.0,,,,7.0,,,12.0,,,,,31.0,1.0,,5.0,,,,,,15.0,5.0,,,,,,,3.0,,,,,,2.0,,,7.0,7.0,,28.0,6.0,,28.0,3.0,4.0,,,,,,,,5.0,,,,,2.0,,,,11.0,,,,,,,,43.0,,10.0,3.0,3.0,4.0,,2.0,14.0,,,,,,,53.0,28.0,,,,,,,10.0,10.0,,7.0,5.0,10.0,,27.0,2.0,8.0,,,,,,,,6.0,,,,,,,,,8.0,,20.0,1.0,4.0,50.0,21.0,,,,,,19.0,8.0,,,,,,,,3.0,,,,3.0,3.0,,,,,4.0,,,,,,,,,,,10.0,,10.0,,,11.0,,,,11.0,,,,,,17.0,,,,,2.0,,,2.0,,13.0,,16.0,6.0,17.0,,,,,3.0,3.0,,,34.0,,,,,,,,10.0,,,2.0,4.0,26.0,4.0,6.0,,10.0,3.0,,,,,,,,2.0,,17.0,34.0,5.0,,,,,,27.0,,26.0,,,,2.0,5.0,,7.0,,,6.0,,,,,,,,,19.0,7.0,,18.0,,,,,,,,,,34.0,,1553.0
West Ham,80.0,,6.0,56.0,71.0,10.0,2.0,1.0,,43.0,9.0,3.0,,51.0,13.0,317.0,57.0,64.0,2.0,10.0,3.0,6.0,,5.0,10.0,25.0,58.0,59.0,13.0,20.0,69.0,23.0,3.0,4.0,,46.0,2.0,,20.0,,111.0,,,,2.0,2.0,,,10.0,,,,27.0,120.0,435.0,441.0,35.0,,2.0,,,,7.0,71.0,34.0,,,1.0,,5.0,,10.0,,,7.0,7.0,,,6.0,4.0,24.0,16.0,,1.0,,24.0,16.0,13.0,5.0,8.0,,,4.0,,8.0,13.0,4.0,11.0,3.0,21.0,5.0,5.0,43.0,43.0,6.0,1.0,3.0,26.0,,35.0,2.0,3.0,48.0,,,2.0,64.0,36.0,2.0,119.0,6.0,13.0,,32.0,,,14.0,8.0,6.0,,19.0,7.0,2.0,30.0,,,1.0,30.0,85.0,3.0,11.0,12.0,,,,,2.0,40.0,9.0,,4.0,6.0,,,3.0,7.0,,3.0,,2.0,2.0,4.0,6.0,,3.0,18.0,,110.0,4.0,,89.0,9.0,10.0,,,3.0,2.0,2.0,1.0,,13.0,1.0,,,9.0,9.0,2.0,,,15.0,,,3.0,8.0,,4.0,11.0,119.0,3.0,27.0,8.0,10.0,9.0,28.0,5.0,40.0,15.0,31.0,,25.0,,35.0,290.0,134.0,27.0,,4.0,5.0,8.0,,50.0,25.0,,19.0,86.0,3.0,,135.0,5.0,16.0,5.0,3.0,,,4.0,9.0,,103.0,1.0,1.0,3.0,2.0,5.0,2.0,1.0,,19.0,,86.0,2.0,15.0,129.0,56.0,4.0,9.0,,,2.0,54.0,22.0,1.0,105.0,23.0,27.0,2.0,18.0,17.0,8.0,9.0,,2.0,9.0,7.0,1.0,,3.0,16.0,11.0,,1.0,,,14.0,5.0,27.0,1.0,1.0,,27.0,,41.0,66.0,,27.0,2.0,,,31.0,7.0,,2.0,,,45.0,,50.0,1.0,,5.0,8.0,,5.0,4.0,52.0,,52.0,16.0,73.0,3.0,,3.0,114.0,37.0,9.0,,3.0,1203.0,65.0,41.0,,,,11.0,,38.0,,1.0,5.0,13.0,73.0,15.0,1.0,,64.0,4.0,,5.0,6.0,5.0,3.0,7.0,,58.0,6.0,48.0,98.0,,,,6.0,,,63.0,6.0,92.0,2.0,,,4.0,13.0,2.0,19.0,,1.0,,19.0,1.0,10.0,6.0,1.0,24.0,6.0,22.0,62.0,17.0,,158.0,4.0,12.0,13.0,2.0,9.0,6.0,,6.0,,3.0,30.0,8884.0
